Users,Age,Screentime,SocialMediaHours,SleepHours,ExerciseMinutes,StudyWorkHours,ProductivityScore,StressLevel,Platform
1619,22,6.62,0.97,7.36,10,3,79.57,Low,Instagram
1620,46,11.05,2.78,4.3,51,5.85,81.78,High,Instagram
1621,25,11.65,2.91,4.09,86,1.16,43.16,Low,Snapchat
1622,28,10.32,7.71,5.26,89,9.69,68.71,Medium,Instagram
1623,46,4.41,4.92,7.91,94,2.58,19.15,Medium,YouTube
1624,22,3.16,6.41,6.74,78,9.14,30.3,High,Twitter
1625,35,7.03,0.84,8.75,72,7.1,50.74,High,Snapchat
1626,19,5.98,1.3,8.43,63,9.43,81.81,Medium,Snapchat
1627,22,10.66,6.61,3.91,97,3.23,34.36,Medium,YouTube
1628,16,2.1,5.18,3.26,102,4.11,44.54,Low,Instagram
1629,28,3.84,1.93,5.39,80,2.48,95.78,Medium,YouTube
1630,37,9.27,3.54,6.13,98,4.8,29.13,Low,LinkedIn
1631,36,2.04,4.54,6.09,99,9.53,62.19,Medium,Twitter
1632,37,4.53,6.83,3.8,2,6.14,10.95,Low,Twitter
1633,43,5.26,0.95,3.75,103,4.75,41.76,Low,YouTube
1634,24,7.85,4.98,3.28,10,3.92,33.68,Low,Twitter
1635,41,2.74,5.88,8.11,27,6.26,2.29,High,Twitter
1636,24,10.47,7.83,8.69,61,7.51,58.94,Low,Instagram
1637,30,5.92,6.55,3.69,47,4.66,33.81,Medium,Snapchat
1638,25,11.09,2.57,4.28,27,3.08,25.92,Medium,Snapchat
1639,39,6.15,5.82,3.54,45,6.27,89.37,Medium,Snapchat
1640,23,4.03,6.22,8.27,63,4.29,23.73,Low,YouTube
1641,39,2.56,5.97,8.75,54,9.95,41.14,High,YouTube
1642,31,1.04,6.65,4.57,82,4.97,94.99,Low,Snapchat
1643,41,6.85,7.28,4.82,118,4.91,8.95,High,LinkedIn
1644,42,2.18,1.24,5.18,1,8.56,93.91,High,LinkedIn
1645,19,5.31,1.29,6.01,95,3.26,39.63,Medium,Instagram
1646,39,7.48,6.47,7.09,107,1.59,79.3,Medium,YouTube
1647,34,4.03,2.39,6.03,74,8.68,36.23,Medium,Snapchat
1648,25,2.93,0.94,8.71,15,6.3,42.14,Low,LinkedIn
1649,40,9.52,3.51,3.6,10,3.34,44.34,Medium,Snapchat
1650,33,11.41,6.65,7.79,2,4.08,94.73,Medium,Twitter
1651,34,2.1,1.45,5.01,54,4.83,55.48,Low,LinkedIn
1652,25,2.71,5.54,5.27,41,7.12,22.47,Low,Snapchat
1653,48,11.56,0.53,7.25,28,5.21,61.54,High,YouTube
1654,20,1.42,1.32,8.58,68,4.56,89.06,High,YouTube
1655,49,11.75,3.13,7.3,91,8.02,22.22,Low,Twitter
1656,48,1.05,1.13,7.66,30,1.65,34.42,Low,Twitter
1657,36,10.61,6.84,7.5,76,6.87,57.57,High,Instagram
1658,32,4.38,6.98,4.93,24,5.04,98.74,Medium,Snapchat
1659,37,11.32,6.17,7.54,119,4.01,47.07,High,LinkedIn
1660,30,4.49,2.32,7.71,5,9.35,58.85,Medium,LinkedIn
1661,43,8.2,4.42,6.2,59,8,14.4,High,LinkedIn
1662,22,1.88,1.88,6.22,115,2.97,76.06,Medium,Instagram
1663,47,3.67,2.61,7.56,66,6.87,22.77,High,Snapchat
1664,26,9.51,4.37,7.9,21,8.4,33.46,Medium,Twitter
1665,25,6.82,6.01,5.02,40,9.9,71.25,High,Instagram
1666,24,11.21,1.21,7.81,52,7.29,71.55,Low,Twitter
1667,29,5.72,2.73,7.89,59,7.22,32.56,High,Instagram
1668,28,10.57,7.45,4.4,38,6.52,85.18,Low,Instagram
1669,40,5.94,3.72,7.3,54,1.36,79.68,High,LinkedIn
1670,17,11.77,7.54,4.12,95,6.27,61.96,Low,Instagram
1671,22,11.56,7.94,3.56,29,8.25,18.69,High,LinkedIn
1672,36,4.62,4.45,6.45,70,4.56,90.58,High,LinkedIn
1673,33,10.75,2.66,8.45,88,6.28,53.21,Low,LinkedIn
1674,18,10.32,6.43,3.21,1,9.34,38.26,Low,YouTube
1675,26,3.32,1.69,7.96,7,2.55,92.8,Low,LinkedIn
1676,39,7.87,2.39,6.04,113,3.52,97.19,Medium,Snapchat
1677,34,1.8,6.39,8.17,62,1.99,72,High,Snapchat
1678,19,10.2,3.75,8.06,58,5.5,79.35,Medium,Instagram
1679,41,2.92,2.01,8.25,96,8.56,25.43,Medium,Twitter
1680,47,1.78,5.38,7.61,27,4.92,26.62,Medium,Snapchat
1681,48,5.4,6,8.06,73,1.63,57.35,Medium,Twitter
1682,18,7.35,1.44,4.06,37,3.37,98.34,Low,LinkedIn
1683,24,10.4,2.58,4.82,17,9.01,74.58,Low,Twitter
1684,23,11.72,2.16,4.45,61,6.02,74.85,Medium,LinkedIn
1685,48,5.83,3.35,7.45,76,9.23,26.5,Medium,YouTube
1686,21,1.66,6.23,3.92,84,8.51,42.56,Low,Instagram
1687,19,9.24,5.85,4.09,96,4.73,34.91,Low,Twitter
1688,28,7.22,5.47,8.27,22,6.7,30.92,Medium,Twitter
1689,17,5.93,0.55,7.24,64,6.98,73.38,Medium,Twitter
1690,20,4.4,1.57,8.25,107,7.72,10.89,Low,Instagram
1691,42,6.53,2.17,3.84,39,4,17.38,Low,YouTube
1692,47,4.73,2.54,5.39,59,3.6,41.82,High,Instagram
1693,36,9.33,1.6,4.7,84,7.16,30.97,High,Snapchat
1694,23,6.98,3.58,3.06,4,8.37,90.43,High,Instagram
1695,23,10.65,1.06,4.71,98,4.73,20.84,High,Snapchat
1696,18,6.98,6.13,5.28,17,3.89,25.64,Medium,Twitter
1697,18,3.62,6.41,3.55,37,8.43,18.63,Low,YouTube
1698,37,10.36,4.81,6.4,99,7.18,85.98,Medium,LinkedIn
1699,21,7.13,1.17,5.3,110,4.09,21,High,YouTube
1700,17,3.28,7.18,3.28,28,5.77,35.86,High,Snapchat
1701,38,7.86,7.74,7.22,25,9.65,67.26,Medium,YouTube
1702,17,4.93,2.02,7.38,59,7.75,8.69,Medium,Twitter
1703,32,10.29,5.78,8.01,35,2.99,81.85,Low,Instagram
1704,49,5.99,6.81,5.91,101,3.66,70.92,High,Snapchat
1705,38,8.99,4.55,8.81,113,3.39,26.84,High,Snapchat
1706,45,2.05,2.92,8.48,81,8.64,39.79,Medium,Snapchat
1707,23,5.36,4.09,6.31,28,6.77,62.39,Low,Twitter
1708,37,11.82,4.34,5.67,30,9.46,94.7,Medium,YouTube
1709,20,9.89,3.5,3.02,62,1.82,63.3,Medium,Snapchat
1710,28,2.76,7.47,7.27,105,1.47,26.05,Medium,LinkedIn
1711,44,4.06,6.08,6.39,12,7.09,48.77,High,Snapchat
1712,46,4.63,2.31,8.63,115,3.4,45.51,Low,YouTube
1713,31,8.15,4.89,6.57,117,7.11,53.73,Medium,YouTube
1714,45,9.33,5.67,8.96,113,7.51,52.39,Medium,LinkedIn
1715,31,9.24,1.55,8.12,93,3.74,37.04,Low,Instagram
1716,27,6.61,3.19,8.72,70,9.57,87.31,High,Snapchat
1717,32,9.92,7.29,4.97,39,7.97,33.68,Medium,YouTube
1718,31,5.81,4.75,3.9,69,4.31,53.47,Medium,LinkedIn
1719,27,2.36,2.13,7.78,1,4.71,26.83,High,LinkedIn
1720,23,7.21,1.42,7.72,117,7.44,44.05,High,Twitter
1721,35,11.48,4.39,4.27,7,3.74,68.46,High,YouTube
1722,18,9.72,4.61,7.59,73,3.66,76.03,Medium,YouTube
1723,31,7.37,3.01,6.49,112,6.62,80.82,High,YouTube
1724,45,8.11,5.23,3.66,117,2.21,73.95,Medium,Twitter
1725,38,11.24,1.02,6.01,107,9.94,47.21,High,LinkedIn
1726,43,5.71,1.59,8.59,42,3.59,4.71,Medium,LinkedIn
1727,20,4.65,4.6,6.04,48,4.44,52.92,High,Instagram
1728,35,11.75,0.96,7.73,111,3.02,6.46,Medium,LinkedIn
1729,16,10.5,7.11,3.17,21,6.79,96.68,Low,YouTube
1730,45,4.55,1.57,7.37,73,1.54,38.42,High,Twitter
1731,36,6.1,5.55,8.68,115,9.35,50.86,High,Instagram
1732,35,5.57,3.43,6,34,3.74,13.83,Low,LinkedIn
1733,21,2.64,3.5,5.03,18,9.35,99.58,Medium,Twitter
1734,37,11.54,6.24,6.88,3,3.28,49.73,Low,Snapchat
1735,33,5.45,4.25,8.5,18,5.62,30.53,Low,LinkedIn
1736,23,10.63,5.94,4.06,104,7.26,20.11,Medium,Twitter
1737,47,3.08,4.29,5.42,19,6.51,65.34,High,YouTube
1738,48,7.03,4.95,3.94,112,5.61,44.19,High,Snapchat
1739,31,1.26,6.21,5.98,3,8.1,32.42,High,Instagram
1740,27,9.41,5.05,6.24,48,5.23,1.95,Low,Instagram
1741,49,7.39,5.12,8.67,25,4,4.6,Medium,YouTube
1742,29,7.88,6.42,5.48,2,7.47,69.67,High,Twitter
1743,48,1.57,7.62,6.4,51,9.44,48.57,Medium,Snapchat
1744,38,3.32,3.33,8.31,93,6.41,85.04,Low,LinkedIn
1745,17,1.82,4.83,4.93,35,3.52,75.6,High,YouTube
1746,36,4.18,1.15,7.04,40,7.87,57.77,Low,YouTube
1747,17,7.9,3.19,7.54,69,7.86,56.54,Medium,YouTube
1748,42,7.23,3.59,4.98,50,3.4,74.79,High,YouTube
1749,24,7.73,6.76,3.99,102,4.46,74.38,High,LinkedIn
1750,16,7.04,4.35,6.02,90,2.27,34.12,High,YouTube
1751,26,4,5.98,5.14,15,1.72,11.43,High,Instagram
1752,18,3.69,0.64,4.6,46,8.27,77.41,Low,Instagram
1753,38,2.51,3.98,8.84,79,4.35,23.09,Low,YouTube
1754,41,10.34,7.26,6.01,45,3.53,79.34,Medium,Twitter
1755,19,7.78,2.18,8.14,99,3.3,62.19,High,Instagram
1756,33,3.05,0.74,4.17,54,1.67,36.44,Medium,Snapchat
1757,21,2.95,3.75,8.64,97,9.86,85.38,Low,Twitter
1758,37,10.6,5.78,7.77,102,4.3,69.43,Medium,YouTube
1759,30,9.17,3.91,7.85,87,2.48,54.97,Low,LinkedIn
1760,37,8.25,3.95,5.34,38,8.78,30.79,High,Twitter
1761,27,5.48,5.52,5.91,5,7.51,98.64,Medium,Snapchat
1762,33,3.88,2.41,6.56,83,6.96,84.02,High,Twitter
1763,45,11.77,6.14,7.74,60,3.67,14.52,Low,Instagram
1764,39,9.77,1.65,8.09,8,4.74,80.82,Medium,Instagram
1765,45,4.32,3.47,3.47,112,8.57,12.9,Medium,LinkedIn
1766,29,10.32,5.42,8.42,84,6.76,25.53,High,Twitter
1767,21,9.35,6.71,8.62,10,4.11,95.8,High,LinkedIn
1768,18,4.27,6.44,6.56,111,1.98,87.12,High,Twitter
1769,31,5.69,5.91,4.12,93,9.1,60.99,Medium,YouTube
1770,22,3.05,3.19,7.91,64,9.6,70.21,Low,Twitter
1771,29,2.22,1.42,6.29,90,7.47,9.87,High,Twitter
1772,24,8.95,2.13,7.9,58,7.22,33.91,High,YouTube
1773,30,3.94,6.99,7.89,111,5.84,32.92,Low,Snapchat
1774,36,10.02,6.93,3.52,112,9.74,4.23,Medium,Instagram
1775,17,11.95,7.64,6.64,69,7.25,70.71,Medium,Twitter
1776,42,1.84,1.07,5.9,117,1.69,31.45,Low,LinkedIn
1777,17,6.2,4.53,8.68,106,1.83,63.68,High,YouTube
1778,33,9.82,5.37,4.78,6,9.67,3.7,Medium,Snapchat
1779,29,9.68,5.83,4.24,111,9.49,1.16,High,Instagram
1780,35,9.36,5.33,8.38,60,6.02,17.83,High,Instagram
1781,33,4.84,6.28,3.89,56,2.93,70.59,Low,LinkedIn
1782,25,5.99,3.2,7.12,85,6.25,60.81,Medium,Snapchat
1783,40,7.54,1.85,4.8,33,7.87,20.89,Low,LinkedIn
1784,17,11.71,2.03,6.41,83,1.07,52.81,Medium,Instagram
1785,40,4.6,0.59,6.7,44,8.41,62.3,High,Twitter
1786,48,11.15,3.13,5.5,44,5.18,93.96,High,YouTube
1787,46,3.96,1.19,8.85,14,5.17,76.48,Medium,YouTube
1788,29,11.88,2.91,3.79,110,4.91,14.45,Medium,LinkedIn
1789,16,8.37,5.21,5.35,8,7.23,27.75,High,Twitter
1790,31,6.1,7.21,5.58,81,2.89,40.95,High,Instagram
1791,18,7.75,6.8,6.79,45,6.46,11.42,Low,YouTube
1792,21,4,2.4,5.44,118,1.4,55.98,High,YouTube
1793,40,4.02,1.51,3.58,45,8.3,90.8,High,LinkedIn
1794,28,2.25,1.95,8.68,35,8.34,31.33,Medium,Snapchat
1795,49,2.25,7.78,5.5,45,3.81,98.48,Low,YouTube
1796,23,4.82,4.62,5.06,41,1.95,25.68,Low,LinkedIn
1797,36,9.39,1.87,5.68,29,7.73,47.75,Medium,Instagram
1798,49,7.69,6.81,4.3,10,5.23,34.96,Medium,YouTube
1799,19,2.13,3.46,3.6,117,9.32,31.5,Low,LinkedIn
1800,40,10.37,7.24,3.89,32,4.18,38.41,Medium,Snapchat
1801,30,7.62,2.46,4,109,8.57,4.21,Medium,Twitter
1802,19,11.57,3.45,4.19,39,1.23,53.67,Low,YouTube
1803,27,8.37,4.29,5.52,69,7.96,74.4,Medium,LinkedIn
1804,47,2.93,7.19,6.74,42,7.1,86.52,Medium,Twitter
1805,47,6.21,7.02,6.77,109,5.74,33.11,Low,Snapchat
1806,43,8.13,4.81,3,38,9.19,55.49,Low,YouTube
1807,28,1.31,2.16,8.53,85,9.48,89.39,Medium,LinkedIn
1808,46,1.16,3.53,7.94,38,9.37,80.19,High,Twitter
1809,29,2.42,7.82,8.78,52,6.38,46.94,High,Instagram
1810,35,3.77,5.06,5.16,82,5.67,17.32,Medium,Instagram
1811,33,5.73,6.36,6.99,85,3.42,56.27,Medium,LinkedIn
1812,44,6.36,3.87,4.01,30,2.46,98.98,High,Twitter
1813,21,2.52,4.49,7.9,105,6.01,75.99,Low,Instagram
1814,47,8.41,3.72,3.97,62,2.34,84.95,High,YouTube
1815,44,7.56,5.77,4.96,24,2.55,19.69,High,LinkedIn
1816,17,4.24,6.89,5.95,117,4.21,90.49,Low,Snapchat
1817,38,1.15,4.31,6.57,40,2.68,2.4,Medium,YouTube
1818,34,1.85,4.11,6.36,49,5.52,86.36,Low,LinkedIn
1819,46,5.31,3.05,3.61,58,6.97,24.67,Medium,Instagram
1820,20,2.69,1.83,5.53,48,7.28,62.65,Medium,Snapchat
1821,34,5.15,7.54,8.54,29,5.8,30.01,High,YouTube
1822,49,7.91,2.87,8.23,44,5.7,14.39,Low,Twitter
1823,25,7.02,6.51,6.54,67,5.27,25.46,Medium,Snapchat
1824,40,3.54,5.87,6.43,52,3.21,47.82,Low,Instagram
1825,17,4.78,6.43,3.67,25,6.89,92.05,Medium,Snapchat
1826,26,7.75,7.53,4.2,70,6.91,39.51,Low,Instagram
1827,46,10.47,5.18,4.52,39,3.3,6.53,Low,LinkedIn
1828,30,9.29,7.23,5.93,111,7.31,3.35,Medium,YouTube
1829,24,7.09,1.76,7.39,11,8.72,21.78,Low,LinkedIn
1830,38,4.99,5.2,5.76,0,6.35,6.15,Medium,Snapchat
1831,34,5.02,6.29,3.76,69,2.06,37.74,Medium,LinkedIn
1832,24,10.67,2.54,5.64,0,3.95,39.04,Low,YouTube
1833,36,1.43,6.06,3.98,7,1.84,97.24,High,Snapchat
1834,24,11.87,6.34,7.51,107,3.72,31.32,Low,LinkedIn
1835,43,8.31,6.73,4,111,2.91,60.29,Medium,LinkedIn
1836,22,8.49,2.85,5.9,32,5.99,82.06,Medium,LinkedIn
1837,31,1.42,5.61,7.16,67,4.81,51.79,Medium,Twitter
1838,31,7.66,2.78,4.37,114,7.5,69.96,Low,Snapchat
1839,48,6.33,6.04,3.46,49,4.27,97.46,High,YouTube
1840,19,2.16,3.97,6.38,103,2.39,33.09,High,Snapchat
1841,19,4.06,4.98,3.33,5,3.12,8.35,Medium,Snapchat
1842,32,10.79,3.62,6.53,108,5.91,43.6,Medium,LinkedIn
1843,44,7.05,1.71,7.52,59,5.05,54.52,High,Instagram
1844,22,5.55,1.84,4.98,62,1.38,58.42,Medium,LinkedIn
1845,42,1.8,1.08,5.93,51,2.89,74.12,Medium,Instagram
1846,43,8.86,5.14,8.57,2,3.67,89.91,Medium,Twitter
1847,37,8.73,6.86,5.83,78,7.53,50.52,Medium,Twitter
1848,29,7.75,0.66,8.98,69,7.57,15.2,High,Instagram
1849,22,6.61,1,3.94,5,7.28,40.94,High,LinkedIn
1850,37,5.77,3.93,7.25,36,8.37,16.38,High,LinkedIn
1851,20,7.53,6.03,6.92,50,8.86,19.05,Low,Snapchat
1852,17,3.57,1.68,8.23,26,1.64,1.17,High,Snapchat
1853,42,11.35,2.54,3.55,105,5.44,93.04,Medium,Twitter
1854,36,7.48,2.24,4.68,104,2.34,74.78,Low,Snapchat
1855,30,4.42,3.49,3.79,45,4.19,10.93,Medium,Snapchat
1856,36,5.95,2.19,8.6,117,6.97,92.09,Medium,Snapchat
1857,25,9.86,3.14,5.56,68,6.41,87.17,Low,Twitter
1858,38,2.78,5.96,8.46,102,2.16,91.08,Medium,Snapchat
1859,20,4.22,5.08,4.77,16,7.81,10.63,Medium,Instagram
1860,16,8.47,1.11,3.76,86,8.08,8.91,Low,YouTube
1861,28,4.47,5.28,4.78,16,2.25,7.71,High,YouTube
1862,36,9.72,4.08,6.58,104,6.54,96.73,Medium,Snapchat
1863,41,2.43,7.51,8.07,117,9.51,66.39,High,Snapchat
1864,36,9.39,2.67,5.31,22,1.85,18.62,Medium,Snapchat
1865,33,1.75,5.95,8.49,38,2.48,92.99,Medium,Instagram
1866,47,1.14,5.98,4.47,32,7.89,44.87,Medium,Twitter
1867,32,10.88,2.16,7.16,65,4.03,78.76,Low,YouTube
1868,26,7.39,7.27,7.41,9,9.6,63.98,High,LinkedIn
1869,36,4.87,4.18,4.64,82,6.62,65.32,Medium,Snapchat
1870,41,3.56,5.59,3.16,39,5.35,44.53,High,LinkedIn
1871,19,7.79,1.59,5.19,72,4.04,40.1,Medium,Instagram
1872,49,6.6,2.43,3.27,14,3.15,17.03,Low,Twitter
1873,33,11.91,4.9,8.4,42,6.85,8.01,High,LinkedIn
1874,44,11.82,2.89,8.72,87,6.33,92.87,Low,Snapchat
1875,44,7.99,4.25,7.41,11,4.22,93.73,High,Snapchat
1876,36,5.87,3.31,7.36,21,9.26,64.49,High,Instagram
1877,28,6.4,5.3,4.45,17,7.86,39.42,High,Snapchat
1878,32,8.51,4.15,3.44,65,3.34,3.48,Medium,LinkedIn
1879,24,2.12,0.53,7.81,61,9.49,45.32,Low,Twitter
1880,16,4.61,5.37,6.35,60,7.8,66.24,Medium,Snapchat
1881,17,1.83,3.67,7.09,59,9.07,30.73,Medium,Snapchat
1882,44,1.81,3.06,7.68,78,2.23,34.9,Low,LinkedIn
1883,48,3.15,1.21,5.46,105,1.3,47.76,High,Twitter
1884,25,6.34,2.15,3.87,38,5.44,50,Low,LinkedIn
1885,36,9.63,2.18,7.77,72,5.03,74.54,Medium,Instagram
1886,43,6.34,7.52,5.72,21,8.83,50.48,Medium,Snapchat
1887,26,4.69,3.74,7.96,80,2.55,84.68,High,YouTube
1888,49,1.91,0.82,5.63,13,1.21,48.79,Medium,Instagram
1889,23,7.05,1.54,4.3,94,5.76,4.16,Medium,YouTube
1890,37,3.98,1.09,4.03,104,2.6,15,Medium,LinkedIn
1891,23,7.76,4.92,7.46,6,1.45,72.1,Medium,YouTube
1892,30,11.75,1.9,6.45,110,1.2,45.73,Medium,Twitter
1893,32,2.22,4.24,5.43,34,2.28,46.66,Medium,Snapchat
1894,38,3.33,3.28,5.95,33,4.38,97.82,Low,Twitter
1895,39,6.2,6.53,6.3,66,8.96,57.57,Medium,Twitter
1896,34,11.65,2.9,4.44,62,7.85,12.58,High,LinkedIn
1897,20,9.49,3.94,5.27,1,5.77,43.94,High,Twitter
1898,47,10.88,5.91,4.75,108,4.87,56.57,Low,YouTube
1899,16,4.67,3.75,5.33,90,5.1,4.71,Medium,Instagram
1900,38,11.91,6.45,6,44,8.96,37.1,Low,Instagram
1901,23,2.13,5.46,4.04,62,7.52,96.81,Low,Instagram
1902,28,1.58,3.58,5.36,1,2.55,75.38,High,YouTube
1903,23,10.41,4.28,5.31,115,9.46,37.84,High,Snapchat
1904,38,11.2,7.75,4.72,53,7.96,26.95,Low,YouTube
1905,16,2,5.46,8.99,50,1.31,29.03,Medium,Instagram
1906,39,2.25,7.29,3.44,40,5.52,83.01,High,Snapchat
1907,39,1.36,1.84,6.86,4,6.88,40.76,Medium,LinkedIn
1908,32,2.15,4.12,4.05,84,1.55,84.47,Medium,YouTube
1909,20,3.3,7.31,8.04,70,4.18,90.97,Low,Twitter
1910,35,11.67,2.92,8.49,24,6.83,46.96,Low,Twitter
1911,36,8.35,7.76,5.41,108,8.34,94.58,Medium,Twitter
1912,46,9.56,1.23,7.94,0,9.79,30.7,High,YouTube
1913,26,9.54,7.27,4.5,8,2.09,26.74,High,LinkedIn
1914,30,6.89,3.84,3.84,65,6.69,11.62,High,Snapchat
1915,34,9.77,1.05,4.9,66,9.04,25.33,High,YouTube
1916,22,7.55,7.1,5.05,107,7.45,77.49,Medium,YouTube
1917,43,4.46,2.39,5.38,100,6.69,40.97,High,YouTube
1918,20,7.17,0.67,5.24,107,2.93,15.67,High,Snapchat
1919,20,6.87,1.52,5.47,3,8.34,11.6,Low,LinkedIn
1920,45,10.06,5.44,7.26,20,6.06,49.53,High,YouTube
1921,47,11.8,7.83,4.47,60,2,54.4,Low,Instagram
1922,23,5.52,1.34,3.11,25,9.42,79.66,High,Snapchat
1923,25,9.4,3.96,5.94,116,9.9,71.77,Low,LinkedIn
1924,47,2.1,1.85,5.69,43,5.84,17.54,Medium,Instagram
1925,43,9.55,6.09,3.36,36,7.99,28.41,High,YouTube
1926,32,5.09,1.39,3.8,77,6.25,69.68,Low,Instagram
1927,46,1.43,2.3,6.06,109,4.8,18.88,High,Twitter
1928,23,5,1.97,4.41,9,4.68,80.52,Medium,LinkedIn
1929,40,7.72,4.64,8.27,89,9.68,66.08,Medium,LinkedIn
1930,24,2.31,7.05,4.04,73,4.32,54.1,Medium,Twitter
1931,17,11.16,4.33,3.12,100,5.41,64.78,Medium,Instagram
1932,30,1.85,0.94,5.69,81,3.24,10.87,High,LinkedIn
1933,18,11.23,4.73,8.92,90,3.28,55.25,Medium,YouTube
1934,19,8.78,6.48,6.8,80,4.21,45.68,High,Twitter
1935,29,4.63,1.49,5.12,73,9.32,51.78,Medium,LinkedIn
1936,40,5.3,1.05,3.1,74,4.57,34.43,High,LinkedIn
1937,25,9.15,1.91,5.91,46,5.97,47.35,Medium,Snapchat
1938,36,7.62,6.1,4.24,87,5.91,88.44,Medium,Instagram
1939,27,8.39,4.94,6.89,82,6.25,35.14,Low,Twitter
1940,42,5.28,4.55,6.5,107,8.38,5.45,Medium,LinkedIn
1941,17,6.37,2.37,4.59,79,9.11,26.39,High,Twitter
1942,28,11.89,2.99,3.41,22,2.88,45.98,Low,YouTube
1943,47,3.35,7.74,7.53,119,8.74,53.82,Medium,Snapchat
1944,46,5.6,2.3,6.51,75,5.93,43.29,Medium,Instagram
1945,31,4.21,7.26,8.05,117,9.32,82.83,Low,Instagram
1946,47,9.42,4.85,4.56,53,9.25,91.6,High,YouTube
1947,47,9.4,1.42,6.92,58,4.5,49.19,Low,LinkedIn
1948,49,4.22,4,3.71,18,6.87,8.51,Low,Snapchat
1949,26,1.9,7.61,4.75,24,8.84,42.68,Medium,Instagram
1950,25,1.13,3.64,6.94,66,4.46,18.94,High,Twitter
1951,30,5.7,6.98,7.95,12,1.39,29.07,High,YouTube
1952,32,5.51,2.42,4.93,20,4.24,83.46,Low,Instagram
1953,33,11.87,4.78,7.79,21,4.29,53.99,Low,LinkedIn
1954,24,6.17,6.83,7.07,46,8.26,83.03,Medium,Snapchat
1955,40,3.82,7.41,5.09,62,3.79,98.58,Medium,Instagram
1956,29,10.8,4.14,8.26,28,9.05,54.98,Low,LinkedIn
1957,40,6.4,5.3,6.06,48,5.94,91.31,Low,LinkedIn
1958,37,7.59,0.52,6.89,106,6.28,68.66,High,YouTube
1959,45,2.05,2.4,5.97,24,8.26,11.08,Low,LinkedIn
1960,35,5.21,2.59,5.72,22,2.21,42.37,Medium,YouTube
1961,36,11.39,1.2,8.09,75,1.16,66.24,Low,Twitter
1962,47,7.48,2.6,4.77,48,1.51,70.82,High,YouTube
1963,36,4.79,2.91,3.22,117,1.28,86.21,High,Instagram
1964,47,7.88,7.77,8.28,22,7.3,64.09,High,YouTube
1965,45,11.01,5.51,7.95,4,3.2,9.92,High,Snapchat
1966,27,4.01,3.7,5.2,28,8.72,15.1,High,Twitter
1967,33,6.56,7.91,4.11,4,8.95,33.5,Medium,YouTube
1968,36,11.55,1.65,7.05,38,4.2,30.11,High,Twitter
1969,28,2.9,4.07,3.47,98,2.75,22.94,Medium,YouTube
1970,36,8.92,5.35,5.54,34,5.49,62.11,Medium,LinkedIn
1971,23,7.76,0.92,3.52,80,8.34,43.54,High,LinkedIn
1972,22,8.48,5.88,6.59,29,7.16,68.81,High,Instagram
1973,38,4.86,1.25,3.16,55,1.23,39.31,Medium,LinkedIn
1974,47,4.45,1.55,6.78,1,1.06,28.13,Medium,Snapchat
1975,26,8.53,1.7,7.04,14,2.02,55.5,High,LinkedIn
1976,37,3.37,7.47,5.92,50,4.03,10.58,Medium,Snapchat
1977,37,5.62,5.62,4.05,22,5.83,98.88,Low,YouTube
1978,40,3.07,5.42,3.61,105,8.36,65.91,Low,YouTube
1979,37,1.09,4.67,4.88,25,2.29,13.09,Medium,Snapchat
1980,43,11.67,2.7,5.79,10,2.37,62.62,Medium,Instagram
1981,44,5.75,5.16,6.85,23,8.77,8.37,Medium,LinkedIn
1982,28,11.66,3.58,3.01,8,9.32,51.12,Low,Snapchat
1983,33,2.54,1.59,7.27,77,5.96,29.8,Medium,LinkedIn
1984,17,7.46,5.67,7.28,87,8.06,70.38,High,Twitter
1985,44,3.21,1.47,5.67,70,4.08,49.22,Low,Instagram
1986,36,9.69,1.93,5.06,9,9.52,78.8,Medium,YouTube
1987,30,9.62,6.63,8.05,96,9.14,23.75,Low,Snapchat
1988,42,2.24,5.45,7.71,96,8.65,65.96,Low,Twitter
1989,46,11.03,5.23,8.9,109,1.12,69.1,Low,Snapchat
1990,30,3.14,3.64,5.23,90,5.71,48.27,High,Snapchat
1991,38,7.74,3.47,8.44,71,1.24,85.97,High,Snapchat
1992,39,11.84,5.68,3.52,77,7.1,15.52,High,Snapchat
1993,28,10.71,6.05,5.47,70,2.65,76.08,Low,YouTube
1994,37,11.52,4.33,5.79,81,6.76,14.07,Medium,YouTube
1995,48,4.77,7.77,5.65,56,1.88,16.53,Low,YouTube
1996,18,2.16,7.67,6.75,89,7.81,20.95,Medium,Instagram
1997,34,3.07,3.59,4.02,118,7.54,66.45,Medium,YouTube
1998,38,6.51,6.65,8.2,104,1.04,64.26,High,LinkedIn
1999,44,9.73,4.57,6.31,14,8.13,45.14,Medium,YouTube
2000,45,2.65,4.34,8.43,32,2.47,32.13,Medium,Snapchat
2001,40,8.26,0.91,3.02,10,1.98,61.66,High,Snapchat
2002,23,4.56,4.8,6.78,18,5.5,15.27,Medium,LinkedIn
2003,31,4.75,7.25,5.47,41,6.31,63.24,High,Twitter
2004,23,8.28,6.35,6.03,81,1.93,2.18,Low,Snapchat
2005,16,6.14,6.4,7.46,85,3.74,15.3,Medium,Snapchat
2006,20,9.93,1.7,4.36,57,4.67,71.08,High,YouTube
2007,18,2.72,3.19,4.23,99,9.49,87.52,Low,YouTube
2008,16,9.69,2.25,7.22,17,3.26,8.48,Low,Snapchat
2009,19,1.71,2.87,6.13,17,3.34,64.24,High,LinkedIn
